5.594448059533571183e+01,-3.186702166577230599e+00
5.594448250050252369e+01,-3.186695755816557174e+00
5.594448296167048795e+01,-3.186692909105923732e+00
5.594448332360442322e+01,-3.186690308267726479e+00
5.594448359459216391e+01,-3.186687930702199800e+00
5.594448266493166955e+01,-3.186688430685196582e+00
5.594448164818702196e+01,-3.186689121842372074e+00
5.594448051882157813e+01,-3.186690048844234902e+00
5.594447903039637282e+01,-3.186692917519689860e+00
5.594448014470980013e+01,-3.186690289484957361e+00
5.594448113385571020e+01,-3.186687899155835169e+00
5.594448200886338896e+01,-3.186685732150768668e+00
5.594448240793067129e+01,-3.186685658909817587e+00
5.594448270657886724e+01,-3.186685794838759467e+00
5.594448168595236126e+01,-3.186688657897495336e+00
5.594448055937715480e+01,-3.186691738816985087e+00
5.594448058572200466e+01,-3.186692150197611539e+00
5.594448052056759479e+01,-3.186692729942302016e+00
5.594448038726571326e+01,-3.186693418750974338e+00
5.594448021605332144e+01,-3.186694138479762017e+00
5.594447979662739812e+01,-3.186696646890904372e+00
5.594447934558472468e+01,-3.186699168441079255e+00
5.594447823734484615e+01,-3.186703154748068201e+00
5.594447707572023631e+01,-3.186707159578389792e+00
5.594447583988420547e+01,-3.186711186939659601e+00
5.594447448515781929e+01,-3.186715237665479705e+00
5.594447299598408563e+01,-3.186719335501374317e+00
5.594447146978729535e+01,-3.186723432407480683e+00
5.594447019520445252e+01,-3.186727243810284271e+00
5.594446883591876230e+01,-3.186731027061382449e+00
5.594446823627967547e+01,-3.186730512278483918e+00
5.594446762029560460e+01,-3.186730360462875833e+00
5.594446697180902817e+01,-3.186730560765379749e+00
5.594446628535574462e+01,-3.186730920538474177e+00
5.594446550731980494e+01,-3.186733167202032924e+00
5.594446462275259790e+01,-3.186735565082388533e+00
5.594446458185058901e+01,-3.186733252736604349e+00
5.594446449950232392e+01,-3.186731131720592636e+00
5.594446436890549279e+01,-3.186729148686269220e+00
5.594446416335294003e+01,-3.186727354770485299e+00
5.594446355839089335e+01,-3.186728922845727840e+00
5.594446287598703549e+01,-3.186730658664136850e+00
5.594446223305400423e+01,-3.186732601896795192e+00
5.594446156607916265e+01,-3.186734760719907911e+00
5.594446083498357325e+01,-3.186737164366203245e+00
5.594445873226440114e+01,-3.186741748573705291e+00
5.594445652615075915e+01,-3.186746579770230348e+00
5.594445420771010191e+01,-3.186751495979683657e+00
5.594445233239201087e+01,-3.186749663983651892e+00
5.594445048879504157e+01,-3.186747528174120880e+00
5.594445032662599715e+01,-3.186746362499417451e+00
5.594445119524574750e+01,-3.186745967887400166e+00
5.594445211530437234e+01,-3.186745530905468637e+00
5.594445301233211154e+01,-3.186744831671270095e+00
5.594445393993141380e+01,-3.186744175478974928e+00
5.594445496413777619e+01,-3.186743055592740070e+00
5.594445606970636220e+01,-3.186741938418136133e+00
5.594445730069200806e+01,-3.186740470512297030e+00
5.594445847449969733e+01,-3.186738969345338290e+00
5.594445714507687484e+01,-3.186735330856532045e+00
5.594445561484874929e+01,-3.186731805647066373e+00
5.594445390850903266e+01,-3.186728374603021940e+00
5.594445205110892516e+01,-3.186728120092021221e+00
5.594445007276407011e+01,-3.186727878831286276e+00
5.594444801731662409e+01,-3.186727260528782413e+00
5.594444592421915274e+01,-3.186726439227477226e+00
5.594444375771469424e+01,-3.186725662915696589e+00
5.594444221461341726e+01,-3.186725171024013648e+00
5.594444080229963134e+01,-3.186724797767548356e+00
5.594443884325855265e+01,-3.186724163003991084e+00
5.594443697668208415e+01,-3.186723885068508011e+00
5.594443594720220148e+01,-3.186724128963302594e+00
5.594443442766446140e+01,-3.186724202455621935e+00
5.594443345499762188e+01,-3.186724605244022790e+00
5.594443287763955652e+01,-3.186725309847275867e+00
5.594443267838497746e+01,-3.186726296406948489e+00
5.594443285373522201e+01,-3.186727554522017059e+00
5.594443270087174369e+01,-3.186728755148761305e+00
5.594443358073159800e+01,-3.186730556584128848e+00
5.594443527575969455e+01,-3.186732929356919986e+00
5.594443656112368046e+01,-3.186735229037352735e+00
5.594443790757458856e+01,-3.186737946223656692e+00
5.594443884929056310e+01,-3.186740866643024361e+00
5.594443981200482341e+01,-3.186743405144057739e+00
5.594444077151790395e+01,-3.186745563979230589e+00
5.594444176932947244e+01,-3.186747382365993975e+00
5.594444276709227637e+01,-3.186748659373943138e+00
5.594444401359504582e+01,-3.186750106813307504e+00
5.594444521950402560e+01,-3.186751305630435738e+00
5.594444639822372523e+01,-3.186752334670071463e+00
5.594444676468791755e+01,-3.186748910845120797e+00
5.594444712319924662e+01,-3.186745294604903300e+00
5.594444747935275331e+01,-3.186741466407374102e+00
5.594444780950819762e+01,-3.186737632309386115e+00
5.594444810078707775e+01,-3.186733811691749629e+00
5.594444835609456135e+01,-3.186729910394300092e+00
5.594444852082652631e+01,-3.186725908016938558e+00
5.594444857063508891e+01,-3.186721743913759397e+00
5.594444852494912368e+01,-3.186717485885221191e+00
5.594445071381829138e+01,-3.186714485886966486e+00
5.594445280388598007e+01,-3.186711674046286635e+00
5.594445478214715450e+01,-3.186708905596983943e+00
5.594445507961102493e+01,-3.186706546834734421e+00
5.594445529042720722e+01,-3.186704200315845448e+00
5.594445536376611017e+01,-3.186702093598626995e+00
5.594445536334153246e+01,-3.186700089820452941e+00
5.594445531606807265e+01,-3.186698220968836814e+00
5.594445637685186057e+01,-3.186696908675266116e+00
5.594445739375868243e+01,-3.186695647806875975e+00
5.594445820850395990e+01,-3.186694543733555651e+00
5.594445876942540252e+01,-3.186693317213359133e+00
5.594445917252389933e+01,-3.186692186655249337e+00
5.594445893723183616e+01,-3.186691096037286286e+00
5.594445859615094463e+01,-3.186690006820874999e+00
5.594445828967695888e+01,-3.186688532552481856e+00
5.594445819252334928e+01,-3.186686385800907573e+00
5.594445805606372346e+01,-3.186684037993487983e+00
5.594445633298126097e+01,-3.186684835261981874e+00
5.594445450128969810e+01,-3.186685649324410008e+00
5.594445255185452481e+01,-3.186686602867173868e+00
5.594445174965165535e+01,-3.186688309011071141e+00
5.594445104413711078e+01,-3.186690412819742413e+00
5.594445037310245539e+01,-3.186692242546149689e+00
5.594444977806313801e+01,-3.186693533301770742e+00
5.594444925621485964e+01,-3.186694195342330005e+00
5.594444863231036891e+01,-3.186694646868440284e+00
5.594444789921974603e+01,-3.186694938714799363e+00
5.594444718479285683e+01,-3.186694616282561121e+00
5.594444647331199150e+01,-3.186694086566246309e+00
5.594444571022989976e+01,-3.186693436337987073e+00
5.594444494951753200e+01,-3.186692426298010083e+00
5.594444467988126490e+01,-3.186691673235346300e+00
5.594444581358547453e+01,-3.186691697889793673e+00
5.594444685862541178e+01,-3.186691435705900854e+00
5.594444695716238414e+01,-3.186689516255565735e+00
5.594444707211913226e+01,-3.186687643838797435e+00
5.594444838614938220e+01,-3.186686488297924225e+00
5.594444959235973869e+01,-3.186685128631848496e+00
5.594445037641063578e+01,-3.186683474284797146e+00
5.594445191653241523e+01,-3.186682293013605616e+00
5.594445402097711906e+01,-3.186681335573801732e+00
5.594445598885501170e+01,-3.186680501259542275e+00
5.594445781262585626e+01,-3.186679825919759956e+00
5.594445843107724414e+01,-3.186680844722971528e+00
5.594445896709019195e+01,-3.186682003954417919e+00
5.594445928998058548e+01,-3.186683070225968084e+00
5.594445950833608805e+01,-3.186684375835731053e+00
5.594445961757538299e+01,-3.186685864988562322e+00
5.594445877436240977e+01,-3.186688176268605233e+00
5.594445780973243387e+01,-3.186690681094647815e+00
5.594445660504461415e+01,-3.186693192911630224e+00
5.594445536229831362e+01,-3.186695810699483822e+00
5.594445403932536465e+01,-3.186698484717346513e+00
5.594445312434997675e+01,-3.186701340499342283e+00
5.594445204097942792e+01,-3.186704262382714870e+00
5.594445084010126834e+01,-3.186707291003342934e+00
5.594445062298634497e+01,-3.186710966899247044e+00
5.594445206327944220e+01,-3.186715833269450293e+00
5.594445469059848364e+01,-3.186721470683252289e+00
5.594445818839479045e+01,-3.186727653091054435e+00
5.594446174331917376e+01,-3.186733428186370176e+00
5.594446306241032829e+01,-3.186734890780776208e+00
5.594446425626575348e+01,-3.186736212746827057e+00
5.594446528337289237e+01,-3.186737510245923666e+00
5.594446784833377251e+01,-3.186742391661394169e+00
5.594447027796665850e+01,-3.186747273815155879e+00
5.594447196784662424e+01,-3.186750343380771788e+00
5.594447345339007427e+01,-3.186753544747424449e+00
5.594447473902415169e+01,-3.186756939727720894e+00
5.594447595581318922e+01,-3.186760322725047612e+00
5.594447711168108839e+01,-3.186763823194455281e+00
5.594447809732373145e+01,-3.186767563716364382e+00
5.594447892836642211e+01,-3.186771513841329728e+00
5.594448007957928581e+01,-3.186775302357145456e+00
5.594448141859882639e+01,-3.186778902537716895e+00
5.594448346117806636e+01,-3.186782980180782321e+00
5.594448550479422266e+01,-3.186787164556936336e+00
5.594448745399853351e+01,-3.186791464781741023e+00
5.594448932529062546e+01,-3.186795899468904736e+00
5.594449005758696813e+01,-3.186799507306547152e+00
5.594449073267456640e+01,-3.186803286447335459e+00
5.594449080700093901e+01,-3.186806676825699292e+00
5.594449130310876228e+01,-3.186807769040033378e+00
5.594449177287038566e+01,-3.186808950596237366e+00
5.594449229676431656e+01,-3.186809870654912835e+00
5.594449278460852781e+01,-3.186810966812806178e+00
5.594449303539118290e+01,-3.186811860277247721e+00
5.594449330133379306e+01,-3.186812863884237679e+00
5.594449324913151145e+01,-3.186813606798525544e+00
5.594449315506528109e+01,-3.186814817770398101e+00
5.594449286678751321e+01,-3.186815782990054302e+00
5.594449265514615632e+01,-3.186817185319164913e+00
5.594449255867953497e+01,-3.186818985243560221e+00
5.594449248470655078e+01,-3.186821023416448462e+00
5.594449296078894918e+01,-3.186821907321943037e+00
5.594449357606767848e+01,-3.186822985293491062e+00
5.594449360239361368e+01,-3.186823574792309710e+00
5.594449391738451283e+01,-3.186824047256893611e+00
5.594449429604800628e+01,-3.186824469343040978e+00
5.594449480714433776e+01,-3.186825143201567734e+00
5.594449498219488248e+01,-3.186825587474553245e+00
5.594449499993857700e+01,-3.186825803076471342e+00
5.594449464497997582e+01,-3.186825687122618600e+00
5.594449396485870096e+01,-3.186825356646548535e+00
5.594449347599839228e+01,-3.186824999180897677e+00
5.594449251112148147e+01,-3.186824341859392895e+00
5.594449326338635586e+01,-3.186825993650201916e+00
5.594449353253554591e+01,-3.186827347880371253e+00
5.594449335482923402e+01,-3.186828426498822253e+00
5.594449335194808981e+01,-3.186829488158326118e+00
5.594449306966694024e+01,-3.186830279477724126e+00
5.594449299430041833e+01,-3.186831169866717772e+00
5.594449262775288645e+01,-3.186831793917365374e+00
5.594449171656503239e+01,-3.186832030790507364e+00
5.594449092701383108e+01,-3.186832305123246556e+00
5.594448949247212255e+01,-3.186832233654608881e+00
5.594448759875080412e+01,-3.186831924143779915e+00
5.594448658564351717e+01,-3.186834708932891669e+00
5.594448481427790654e+01,-3.186837110095210424e+00
5.594448708787548696e+01,-3.186834484905233467e+00
5.594448890461464430e+01,-3.186831540370820726e+00
5.594448995286037274e+01,-3.186828075151474593e+00
5.594449076690214895e+01,-3.186824370902148207e+00
5.594449302581693928e+01,-3.186823032515697651e+00
5.594449439810023961e+01,-3.186821605040726535e+00
5.594449525365103426e+01,-3.186819719438763965e+00
5.594449635059758918e+01,-3.186817799155717612e+00
5.594449878786903696e+01,-3.186813827885248251e+00
5.594450085328119826e+01,-3.186809987718541848e+00
5.594450197160151106e+01,-3.186805909044944762e+00
5.594450302293275712e+01,-3.186802180350916558e+00
5.594450431367788923e+01,-3.186798396203356809e+00
5.594450617987511976e+01,-3.186795064228042040e+00
5.594450745832717331e+01,-3.186791595226710960e+00
5.594450823733158273e+01,-3.186788015351527559e+00
5.594450846595274385e+01,-3.186784335135748769e+00
5.594450863726315504e+01,-3.186780775496545370e+00
5.594450817400934284e+01,-3.186777025761479809e+00
5.594450775195605985e+01,-3.186773539864971916e+00
5.594450735905625294e+01,-3.186770256698306714e+00
5.594450708699788066e+01,-3.186767188224668423e+00
5.594450708238278480e+01,-3.186764301813363343e+00
5.594450637385610747e+01,-3.186761116312520681e+00
5.594450575525926439e+01,-3.186758236198582228e+00
5.594450520659027859e+01,-3.186755619590251332e+00
5.594450458260551784e+01,-3.186752703429858613e+00
5.594450398144530823e+01,-3.186749945289488295e+00
5.594450354039933160e+01,-3.186747264289225168e+00
5.594450283884149400e+01,-3.186746441721256762e+00
5.594450226105598745e+01,-3.186745773668993476e+00
5.594450180179956789e+01,-3.186745257776042450e+00
5.594450082955947323e+01,-3.186746487175445619e+00
5.594449996148196647e+01,-3.186747875238995498e+00
5.594449918892475182e+01,-3.186749361221862031e+00
5.594449745778246808e+01,-3.186753016009941319e+00
5.594449609634000353e+01,-3.186754050136268557e+00
5.594449474180960635e+01,-3.186755047135106267e+00
5.594449342524615787e+01,-3.186756137951675338e+00
5.594449068115186208e+01,-3.186756674279839441e+00
5.594448788966635533e+01,-3.186757197696891364e+00
5.594448502327852424e+01,-3.186757716364680082e+00
5.594448204070361186e+01,-3.186758564266717553e+00
5.594447906786623292e+01,-3.186759348913752898e+00
5.594447607533598443e+01,-3.186760080181945121e+00
5.594447294623396516e+01,-3.186760968924421178e+00
5.594446971418130232e+01,-3.186761882804837409e+00
5.594446634714608990e+01,-3.186762832877412244e+00
5.594446283441229895e+01,-3.186763772490103452e+00
5.594445914119744145e+01,-3.186764713377638447e+00
5.594445526887572129e+01,-3.186765609599453875e+00
5.594445124263415892e+01,-3.186766784567113930e+00
5.594444866806330907e+01,-3.186769030502182964e+00
5.594444610282716468e+01,-3.186770962417811770e+00
5.594444451441247423e+01,-3.186773469155692151e+00
5.594444293229803833e+01,-3.186775568027472527e+00
5.594444134574750649e+01,-3.186777426294782334e+00
5.594443963477621651e+01,-3.186778946779044830e+00
5.594443776597872642e+01,-3.186780212515828659e+00
5.594443626910464928e+01,-3.186781946209568339e+00
5.594443525027055131e+01,-3.186784222361918939e+00
5.594443437083327098e+01,-3.186786856576377502e+00
5.594443333362046644e+01,-3.186789446042946672e+00
5.594443249130296181e+01,-3.186792165608326677e+00
5.594443239611960195e+01,-3.186795243457943627e+00
5.594443214898938521e+01,-3.186798270691740154e+00
5.594443176085985669e+01,-3.186800868597882364e+00
5.594443073193689031e+01,-3.186801540065012706e+00
5.594442961403169789e+01,-3.186801889811382349e+00
5.594442836171115374e+01,-3.186801931359485529e+00
5.594442716018563999e+01,-3.186802400704479066e+00
5.594442458618266301e+01,-3.186801214652826619e+00
5.594442362830693583e+01,-3.186801010667870582e+00
5.594442416948170660e+01,-3.186801724550420989e+00
5.594442545943544332e+01,-3.186802874025511212e+00
5.594442767172396458e+01,-3.186804559468860099e+00
5.594442978831073532e+01,-3.186806135122246530e+00
5.594443184687156645e+01,-3.186807366503910721e+00
5.594443384633183314e+01,-3.186808390602527297e+00
5.594443581192166448e+01,-3.186809115726204400e+00
5.594443776237730503e+01,-3.186809541827015035e+00
5.594443954662546759e+01,-3.186810165557593333e+00
5.594444116111917964e+01,-3.186811053013169914e+00
5.594444266103404573e+01,-3.186812393539353305e+00
5.594444407396765229e+01,-3.186813951688933333e+00
5.594444423773892794e+01,-3.186816029529707883e+00
5.594444427773166240e+01,-3.186818296867649725e+00
5.594444419319162165e+01,-3.186820661725876747e+00
5.594444397902962152e+01,-3.186823172766600987e+00
5.594444366072342945e+01,-3.186825623460368906e+00
5.594444339419086987e+01,-3.186827845872841181e+00
5.594444299137848020e+01,-3.186829845542973327e+00
5.594444282138703528e+01,-3.186833377846734372e+00
5.594444253278862789e+01,-3.186837224416190661e+00
5.594444213670391974e+01,-3.186841272813616399e+00
5.594444176457118090e+01,-3.186845374573354484e+00
5.594444131564848277e+01,-3.186849000536597920e+00
5.594444073335107248e+01,-3.186852475132675444e+00
5.594444326404617840e+01,-3.186858012390132888e+00
5.594444570230191971e+01,-3.186863826988892257e+00
5.594444954165229689e+01,-3.186862194805735626e+00
5.594445334731787511e+01,-3.186860849537347384e+00
5.594445716740063546e+01,-3.186859678332434331e+00
5.594446103424289873e+01,-3.186858681952174699e+00
5.594446078665693278e+01,-3.186859605287193364e+00
5.594446061493005828e+01,-3.186860592871700870e+00
5.594446048494529578e+01,-3.186861795964100796e+00
5.594446037930291737e+01,-3.186863212010517810e+00
5.594446034242415067e+01,-3.186864782015382591e+00
5.594446033787507844e+01,-3.186867005849636225e+00
5.594446044630986137e+01,-3.186869523838105067e+00
5.594446069090837170e+01,-3.186872050113235044e+00
5.594446103293481798e+01,-3.186874684496326271e+00
5.594446153028535917e+01,-3.186877450941262957e+00
5.594446204616255613e+01,-3.186880620329743952e+00
5.594446265204380353e+01,-3.186883100236263200e+00
5.594446323552188716e+01,-3.186886054094255183e+00
5.594446388158538497e+01,-3.186889389079284651e+00
5.594446482236818241e+01,-3.186892708511179340e+00
5.594446571644357391e+01,-3.186896325635653060e+00
5.594446664013225501e+01,-3.186900245820094124e+00
5.594446761457934514e+01,-3.186904418988092846e+00
5.594446932617603352e+01,-3.186909713453253357e+00
5.594447117619145615e+01,-3.186915223989969626e+00
5.594447302605183836e+01,-3.186920663686978461e+00
5.594447425191904699e+01,-3.186925771291547527e+00
5.594447437304738457e+01,-3.186930274779593564e+00
5.594447681562159147e+01,-3.186932796212602614e+00
5.594447882313590270e+01,-3.186935171641784414e+00
5.594448047367868782e+01,-3.186937403731153751e+00
5.594448239842473924e+01,-3.186939858872966269e+00
5.594448411624868811e+01,-3.186942321602260098e+00
5.594448550013340338e+01,-3.186944751539460441e+00
5.594448560214677002e+01,-3.186946574332236715e+00
5.594448446747474435e+01,-3.186947825477337570e+00
5.594448230344496409e+01,-3.186948584285988151e+00
5.594448352736302610e+01,-3.186948640586815706e+00
5.594448495356649431e+01,-3.186948666998332680e+00
5.594448568906894792e+01,-3.186948320688584246e+00
5.594448581463134218e+01,-3.186947642949720993e+00
5.594448533280338154e+01,-3.186946630987213425e+00
5.594448435701601596e+01,-3.186945344662115875e+00
5.594448295823509909e+01,-3.186943819884330509e+00
5.594448096418917515e+01,-3.186941955228200118e+00
5.594447912756010055e+01,-3.186940128829237828e+00
5.594447767790250481e+01,-3.186938621608191191e+00
5.594447657625462256e+01,-3.186937559079670024e+00
5.594447563015740599e+01,-3.186936737667898978e+00
5.594447491650681314e+01,-3.186936220815529186e+00
5.594447407893325419e+01,-3.186935616378307579e+00
5.594447300877371987e+01,-3.186934933603686293e+00
5.594447140432215093e+01,-3.186934027253339075e+00
5.594446869662747446e+01,-3.186932453623144035e+00
5.594446614932175521e+01,-3.186931280459105675e+00
5.594446375799913795e+01,-3.186930656598750744e+00
5.594446146921644925e+01,-3.186930406508441393e+00
5.594445923131574716e+01,-3.186930551565167136e+00
5.594445803494621572e+01,-3.186931674448753693e+00
5.594445680737261739e+01,-3.186933063477392469e+00
5.594445556691909616e+01,-3.186935302093661271e+00
5.594445431779369216e+01,-3.186938092807326317e+00
5.594445327673011548e+01,-3.186941310192444643e+00
5.594445237296427109e+01,-3.186944926133161715e+00
5.594445315748323111e+01,-3.186946192059113780e+00
5.594445391768346099e+01,-3.186947485366029120e+00
5.594445458822295336e+01,-3.186948929274056042e+00
5.594445517882658692e+01,-3.186950401134553967e+00
5.594445569439558597e+01,-3.186951907467578504e+00
5.594445623242518906e+01,-3.186953570454566176e+00
5.594445683612620002e+01,-3.186955298344724685e+00
5.594445972770052578e+01,-3.186955401989305159e+00
5.594446269694574880e+01,-3.186956006831917598e+00
5.594446568832385935e+01,-3.186957134357984778e+00
5.594446858840421299e+01,-3.186958397372798846e+00
5.594447069731945277e+01,-3.186959364591385402e+00
5.594447279236444359e+01,-3.186960469848103106e+00
5.594447486486775034e+01,-3.186961735640685411e+00
5.594447705345935873e+01,-3.186963265182488403e+00
5.594447875248734903e+01,-3.186964692612974215e+00
5.594448000167999169e+01,-3.186965971666183783e+00
5.594448135280298118e+01,-3.186967417127392732e+00
5.594448307179769841e+01,-3.186969231464947150e+00
5.594448512192165168e+01,-3.186971421599590126e+00
5.594448709840432343e+01,-3.186973790384628025e+00
5.594448806355421766e+01,-3.186975718560763227e+00
5.594448815425505472e+01,-3.186977314133525585e+00
5.594448747201040106e+01,-3.186978691599752000e+00
5.594448589931013061e+01,-3.186979746129006141e+00
5.594448327255261688e+01,-3.186980373440061243e+00
5.594447930682956382e+01,-3.186980325838028705e+00
5.594447987581762050e+01,-3.186979197882390480e+00
5.594447924505531233e+01,-3.186977423242712160e+00
5.594447737281673483e+01,-3.186974995893206763e+00
5.594447424014729364e+01,-3.186971972187669699e+00
5.594446957211970783e+01,-3.186968264869891154e+00
5.594446495896303162e+01,-3.186964657091762465e+00
5.594446042446586631e+01,-3.186961149801482929e+00
5.594445599209441866e+01,-3.186957738749226721e+00
5.594445369329169893e+01,-3.186952933211284478e+00
5.594445147159512288e+01,-3.186947977863046511e+00
5.594445012311463472e+01,-3.186941609373605377e+00
5.594445014290011642e+01,-3.186932684411489358e+00
5.594445021883947788e+01,-3.186923764361334399e+00
5.594445139005384249e+01,-3.186922589435226882e+00
5.594445263544199065e+01,-3.186921364388580091e+00
5.594445384567158897e+01,-3.186920336012109889e+00
5.594445513705046835e+01,-3.186919330137361506e+00
5.594445657041512732e+01,-3.186918615041381297e+00
5.594445812735423829e+01,-3.186918131108225083e+00
5.594445982672183959e+01,-3.186917560706452157e+00
5.594446169609924624e+01,-3.186917168190638971e+00
5.594446377420290162e+01,-3.186916864153897855e+00
5.594446602611139241e+01,-3.186916963450918239e+00
5.594446852906727230e+01,-3.186917141730641667e+00
5.594447131325606648e+01,-3.186917685031097847e+00
5.594447191320791291e+01,-3.186916858558015431e+00
5.594447282164631474e+01,-3.186916099060302265e+00
5.594447395533610745e+01,-3.186915461758304424e+00
5.594447395046136506e+01,-3.186914024083114416e+00
5.594447398976311803e+01,-3.186912481845050937e+00
5.594447404400892765e+01,-3.186910823706133655e+00
5.594447414520221429e+01,-3.186909044145167513e+00
5.594447429536307936e+01,-3.186907133691918581e+00
5.594447446961534354e+01,-3.186905335054057709e+00
5.594447467070224889e+01,-3.186903638519714033e+00
5.594447490156927216e+01,-3.186902034856834653e+00
5.594447516539816689e+01,-3.186900515259342370e+00
5.594447546564313711e+01,-3.186899071295052455e+00
5.594447580300747802e+01,-3.186897438674785477e+00
5.594447618172775094e+01,-3.186895608234244115e+00
5.594447663706995399e+01,-3.186893572922701701e+00
5.594447649294366443e+01,-3.186890957711753902e+00
5.594447640066278638e+01,-3.186888109565303662e+00
5.594447639149397133e+01,-3.186885017046317436e+00
5.594447646714441902e+01,-3.186881664057627184e+00
5.594447529023368304e+01,-3.186877295605463178e+00
5.594447430523001685e+01,-3.186872730157362277e+00
5.594447365739397782e+01,-3.186868080798550551e+00
5.594447338662763514e+01,-3.186863207561767108e+00
5.594447370164083111e+01,-3.186861409844933934e+00
5.594447437322675398e+01,-3.186859564945361267e+00
5.594447543521534527e+01,-3.186857651559804161e+00
5.594447651718750336e+01,-3.186858354389925374e+00
5.594447799240032282e+01,-3.186859100350917018e+00
5.594447983455022921e+01,-3.186859725642218422e+00
5.594448313756412006e+01,-3.186860555583427068e+00
5.594448461804470440e+01,-3.186859859102517678e+00
5.594448390878884680e+01,-3.186857394644206476e+00
5.594448341774964462e+01,-3.186857813114298832e+00
5.594448178215868950e+01,-3.186857097117894000e+00
5.594447810078795413e+01,-3.186854713416825469e+00
5.594447581929077984e+01,-3.186854550195138636e+00
5.594447388619398964e+01,-3.186854246823560111e+00
5.594447229691846246e+01,-3.186853764040973758e+00
5.594446815926623628e+01,-3.186851928480373797e+00
5.594446595562572355e+01,-3.186850889166725320e+00
5.594446400977512468e+01,-3.186849397749130564e+00
5.594446233457156126e+01,-3.186847637156854152e+00
5.594446098697061132e+01,-3.186845819060613927e+00
5.594445982728196043e+01,-3.186844039510499549e+00
5.594445937561880555e+01,-3.186842657986074467e+00
5.594445901160913337e+01,-3.186841034699470665e+00
5.594445858487379297e+01,-3.186839042549012291e+00
5.594445871886616573e+01,-3.186837070498800273e+00
5.594445910192109039e+01,-3.186834788916605987e+00
5.594445959772631483e+01,-3.186832306963299999e+00
5.594446022631495907e+01,-3.186829591845135923e+00
5.594446100709338765e+01,-3.186826359921321128e+00
5.594445984874847255e+01,-3.186823584666135467e+00
5.594445890113721020e+01,-3.186820538991429697e+00
5.594445812183644051e+01,-3.186817238182050538e+00
5.594445391271431589e+01,-3.186814275450970069e+00
5.594444989623285380e+01,-3.186810880180553696e+00
5.594444789762872006e+01,-3.186808828448326469e+00
5.594444874014170921e+01,-3.186808437962081353e+00
5.594444889263695586e+01,-3.186805822548430367e+00
5.594444904809959951e+01,-3.186803103126560899e+00
5.594444919939587635e+01,-3.186800363655446056e+00
5.594444854440560277e+01,-3.186804145940591582e+00
5.594444786393486169e+01,-3.186808027324630199e+00
5.594444717512448761e+01,-3.186811818192100354e+00
5.594444552082339328e+01,-3.186813714707787071e+00
5.594444568909586479e+01,-3.186816662853197535e+00
5.594444885005899692e+01,-3.186821342370169674e+00
5.594445187824728549e+01,-3.186825412475017050e+00
5.594445514503751582e+01,-3.186829329619709661e+00
5.594445852641937478e+01,-3.186832564188796013e+00
5.594446811047233581e+01,-3.186839439421345954e+00
5.594447391925036328e+01,-3.186843556190058102e+00
5.594447582194765545e+01,-3.186844925502812842e+00
5.594447437722505612e+01,-3.186843784331491847e+00
5.594446969325965568e+01,-3.186840272044978217e+00
5.594447003817395370e+01,-3.186840257532405296e+00
5.594447064053390761e+01,-3.186840321738970250e+00
5.594447151918701167e+01,-3.186840358243634430e+00
5.594446951389032563e+01,-3.186838779160081625e+00
